,white_piece0_strength,white_piece0_file,white_piece0_rank,black_piece0_strength,black_piece0_file,black_piece0_rank,class
9676,0.0,4.0,6.0,6.0,2.0,8.0,w
9677,0.0,5.0,6.0,6.0,2.0,8.0,w
9678,0.0,6.0,6.0,6.0,2.0,8.0,b
9679,0.0,0.0,5.0,6.0,2.0,8.0,d
9680,0.0,1.0,5.0,6.0,2.0,8.0,b
9681,0.0,2.0,5.0,6.0,2.0,8.0,d
9682,0.0,3.0,5.0,6.0,2.0,8.0,b
9683,0.0,4.0,5.0,6.0,2.0,8.0,w
9684,0.0,5.0,5.0,6.0,2.0,8.0,b
9685,0.0,6.0,5.0,6.0,2.0,8.0,d
9686,0.0,0.0,4.0,6.0,2.0,8.0,b
9687,0.0,1.0,4.0,6.0,2.0,8.0,d
9688,0.0,2.0,4.0,6.0,2.0,8.0,b
9689,0.0,3.0,4.0,6.0,2.0,8.0,d
9690,0.0,4.0,4.0,6.0,2.0,8.0,b
9691,0.0,5.0,4.0,6.0,2.0,8.0,d
9692,0.0,6.0,4.0,6.0,2.0,8.0,b
9693,0.0,0.0,3.0,6.0,2.0,8.0,d
9694,0.0,1.0,3.0,6.0,2.0,8.0,b
9695,0.0,2.0,3.0,6.0,2.0,8.0,d
9696,0.0,3.0,3.0,6.0,2.0,8.0,b
9697,0.0,4.0,3.0,6.0,2.0,8.0,d
9698,0.0,5.0,3.0,6.0,2.0,8.0,b
9699,0.0,6.0,3.0,6.0,2.0,8.0,b
9700,0.0,0.0,2.0,6.0,2.0,8.0,b
9701,0.0,1.0,2.0,6.0,2.0,8.0,d
9702,0.0,2.0,2.0,6.0,2.0,8.0,b
9703,0.0,3.0,2.0,6.0,2.0,8.0,d
9704,0.0,4.0,2.0,6.0,2.0,8.0,b
9705,0.0,5.0,2.0,6.0,2.0,8.0,b
9706,0.0,6.0,2.0,6.0,2.0,8.0,b
9707,0.0,0.0,1.0,6.0,2.0,8.0,b
9708,0.0,1.0,1.0,6.0,2.0,8.0,b
9709,0.0,2.0,1.0,6.0,2.0,8.0,d
9710,0.0,3.0,1.0,6.0,2.0,8.0,b
9711,0.0,4.0,1.0,6.0,2.0,8.0,b
9712,0.0,5.0,1.0,6.0,2.0,8.0,b
9713,0.0,6.0,1.0,6.0,2.0,8.0,b
9714,0.0,0.0,0.0,6.0,2.0,8.0,b
9715,0.0,1.0,0.0,6.0,2.0,8.0,b
9716,0.0,2.0,0.0,6.0,2.0,8.0,b
9717,0.0,4.0,0.0,6.0,2.0,8.0,b
9718,0.0,5.0,0.0,6.0,2.0,8.0,b
9719,0.0,6.0,0.0,6.0,2.0,8.0,b
9720,0.0,0.0,8.0,6.0,4.0,8.0,w
9721,0.0,1.0,8.0,6.0,4.0,8.0,w
9722,0.0,2.0,8.0,6.0,4.0,8.0,w
9723,0.0,5.0,8.0,6.0,4.0,8.0,d
9724,0.0,6.0,8.0,6.0,4.0,8.0,b
9725,0.0,0.0,7.0,6.0,4.0,8.0,w
9726,0.0,1.0,7.0,6.0,4.0,8.0,w
9727,0.0,2.0,7.0,6.0,4.0,8.0,w
9728,0.0,3.0,7.0,6.0,4.0,8.0,w
9729,0.0,4.0,7.0,6.0,4.0,8.0,w
9730,0.0,5.0,7.0,6.0,4.0,8.0,b
9731,0.0,6.0,7.0,6.0,4.0,8.0,d
9732,0.0,0.0,6.0,6.0,4.0,8.0,b
9733,0.0,1.0,6.0,6.0,4.0,8.0,w
9734,0.0,2.0,6.0,6.0,4.0,8.0,w
9735,0.0,3.0,6.0,6.0,4.0,8.0,w
9736,0.0,4.0,6.0,6.0,4.0,8.0,b
9737,0.0,5.0,6.0,6.0,4.0,8.0,d
9738,0.0,6.0,6.0,6.0,4.0,8.0,b
9739,0.0,0.0,5.0,6.0,4.0,8.0,d
9740,0.0,1.0,5.0,6.0,4.0,8.0,b
9741,0.0,2.0,5.0,6.0,4.0,8.0,w
9742,0.0,3.0,5.0,6.0,4.0,8.0,b
9743,0.0,4.0,5.0,6.0,4.0,8.0,d
9744,0.0,5.0,5.0,6.0,4.0,8.0,b
9745,0.0,6.0,5.0,6.0,4.0,8.0,d
9746,0.0,0.0,4.0,6.0,4.0,8.0,b
9747,0.0,1.0,4.0,6.0,4.0,8.0,d
9748,0.0,2.0,4.0,6.0,4.0,8.0,b
9749,0.0,3.0,4.0,6.0,4.0,8.0,d
9750,0.0,4.0,4.0,6.0,4.0,8.0,b
9751,0.0,5.0,4.0,6.0,4.0,8.0,d
9752,0.0,6.0,4.0,6.0,4.0,8.0,b
9753,0.0,0.0,3.0,6.0,4.0,8.0,b
9754,0.0,1.0,3.0,6.0,4.0,8.0,b
9755,0.0,2.0,3.0,6.0,4.0,8.0,d
9756,0.0,3.0,3.0,6.0,4.0,8.0,b
9757,0.0,4.0,3.0,6.0,4.0,8.0,d
9758,0.0,5.0,3.0,6.0,4.0,8.0,b
9759,0.0,6.0,3.0,6.0,4.0,8.0,d
9760,0.0,0.0,2.0,6.0,4.0,8.0,b
9761,0.0,1.0,2.0,6.0,4.0,8.0,b
9762,0.0,2.0,2.0,6.0,4.0,8.0,b
9763,0.0,3.0,2.0,6.0,4.0,8.0,d
9764,0.0,4.0,2.0,6.0,4.0,8.0,b
9765,0.0,5.0,2.0,6.0,4.0,8.0,d
9766,0.0,6.0,2.0,6.0,4.0,8.0,b
9767,0.0,0.0,1.0,6.0,4.0,8.0,b
9768,0.0,1.0,1.0,6.0,4.0,8.0,b
9769,0.0,2.0,1.0,6.0,4.0,8.0,b
9770,0.0,3.0,1.0,6.0,4.0,8.0,b
9771,0.0,4.0,1.0,6.0,4.0,8.0,d
9772,0.0,5.0,1.0,6.0,4.0,8.0,b
9773,0.0,6.0,1.0,6.0,4.0,8.0,b
9774,0.0,0.0,0.0,6.0,4.0,8.0,b
9775,0.0,1.0,0.0,6.0,4.0,8.0,b
9776,0.0,2.0,0.0,6.0,4.0,8.0,b
9777,0.0,4.0,0.0,6.0,4.0,8.0,b
9778,0.0,5.0,0.0,6.0,4.0,8.0,b
9779,0.0,6.0,0.0,6.0,4.0,8.0,b
9780,0.0,0.0,8.0,6.0,5.0,8.0,w
9781,0.0,1.0,8.0,6.0,5.0,8.0,w
9782,0.0,2.0,8.0,6.0,5.0,8.0,w
9783,0.0,4.0,8.0,6.0,5.0,8.0,w
9784,0.0,6.0,8.0,6.0,5.0,8.0,d
9785,0.0,0.0,7.0,6.0,5.0,8.0,w
9786,0.0,1.0,7.0,6.0,5.0,8.0,w
9787,0.0,2.0,7.0,6.0,5.0,8.0,w
9788,0.0,3.0,7.0,6.0,5.0,8.0,w
9789,0.0,4.0,7.0,6.0,5.0,8.0,w
9790,0.0,5.0,7.0,6.0,5.0,8.0,w
9791,0.0,6.0,7.0,6.0,5.0,8.0,b
9792,0.0,0.0,6.0,6.0,5.0,8.0,w
9793,0.0,1.0,6.0,6.0,5.0,8.0,w
9794,0.0,2.0,6.0,6.0,5.0,8.0,w
9795,0.0,3.0,6.0,6.0,5.0,8.0,w
9796,0.0,4.0,6.0,6.0,5.0,8.0,w
9797,0.0,5.0,6.0,6.0,5.0,8.0,b
9798,0.0,6.0,6.0,6.0,5.0,8.0,d
9799,0.0,0.0,5.0,6.0,5.0,8.0,b
9800,0.0,1.0,5.0,6.0,5.0,8.0,w
9801,0.0,2.0,5.0,6.0,5.0,8.0,w
9802,0.0,3.0,5.0,6.0,5.0,8.0,w
9803,0.0,4.0,5.0,6.0,5.0,8.0,b
9804,0.0,5.0,5.0,6.0,5.0,8.0,d
9805,0.0,6.0,5.0,6.0,5.0,8.0,b
9806,0.0,0.0,4.0,6.0,5.0,8.0,d
9807,0.0,1.0,4.0,6.0,5.0,8.0,b
9808,0.0,2.0,4.0,6.0,5.0,8.0,w
9809,0.0,3.0,4.0,6.0,5.0,8.0,b
9810,0.0,4.0,4.0,6.0,5.0,8.0,d
9811,0.0,5.0,4.0,6.0,5.0,8.0,b
9812,0.0,6.0,4.0,6.0,5.0,8.0,d
9813,0.0,0.0,3.0,6.0,5.0,8.0,b
9814,0.0,1.0,3.0,6.0,5.0,8.0,d
9815,0.0,2.0,3.0,6.0,5.0,8.0,b
9816,0.0,3.0,3.0,6.0,5.0,8.0,d
9817,0.0,4.0,3.0,6.0,5.0,8.0,b
9818,0.0,5.0,3.0,6.0,5.0,8.0,d
9819,0.0,6.0,3.0,6.0,5.0,8.0,b
9820,0.0,0.0,2.0,6.0,5.0,8.0,b
9821,0.0,1.0,2.0,6.0,5.0,8.0,b
9822,0.0,2.0,2.0,6.0,5.0,8.0,d
9823,0.0,3.0,2.0,6.0,5.0,8.0,b
9824,0.0,4.0,2.0,6.0,5.0,8.0,d
9825,0.0,5.0,2.0,6.0,5.0,8.0,b
9826,0.0,6.0,2.0,6.0,5.0,8.0,d
9827,0.0,0.0,1.0,6.0,5.0,8.0,b
9828,0.0,1.0,1.0,6.0,5.0,8.0,b
9829,0.0,2.0,1.0,6.0,5.0,8.0,b
9830,0.0,3.0,1.0,6.0,5.0,8.0,d
9831,0.0,4.0,1.0,6.0,5.0,8.0,b
9832,0.0,5.0,1.0,6.0,5.0,8.0,d
9833,0.0,6.0,1.0,6.0,5.0,8.0,b
9834,0.0,0.0,0.0,6.0,5.0,8.0,b
9835,0.0,1.0,0.0,6.0,5.0,8.0,b
9836,0.0,2.0,0.0,6.0,5.0,8.0,b
9837,0.0,4.0,0.0,6.0,5.0,8.0,b
9838,0.0,5.0,0.0,6.0,5.0,8.0,b
9839,0.0,6.0,0.0,6.0,5.0,8.0,b
9840,0.0,0.0,8.0,6.0,6.0,8.0,w
9841,0.0,1.0,8.0,6.0,6.0,8.0,w
9842,0.0,2.0,8.0,6.0,6.0,8.0,w
9843,0.0,4.0,8.0,6.0,6.0,8.0,w
9844,0.0,5.0,8.0,6.0,6.0,8.0,w
9845,0.0,0.0,7.0,6.0,6.0,8.0,w
9846,0.0,1.0,7.0,6.0,6.0,8.0,w
9847,0.0,2.0,7.0,6.0,6.0,8.0,w
9848,0.0,3.0,7.0,6.0,6.0,8.0,w
9849,0.0,4.0,7.0,6.0,6.0,8.0,w
9850,0.0,5.0,7.0,6.0,6.0,8.0,w
9851,0.0,6.0,7.0,6.0,6.0,8.0,w
9852,0.0,0.0,6.0,6.0,6.0,8.0,w
9853,0.0,1.0,6.0,6.0,6.0,8.0,w
9854,0.0,2.0,6.0,6.0,6.0,8.0,w
9855,0.0,3.0,6.0,6.0,6.0,8.0,w
9856,0.0,4.0,6.0,6.0,6.0,8.0,w
9857,0.0,5.0,6.0,6.0,6.0,8.0,w
9858,0.0,6.0,6.0,6.0,6.0,8.0,b
9859,0.0,0.0,5.0,6.0,6.0,8.0,w
9860,0.0,1.0,5.0,6.0,6.0,8.0,w
9861,0.0,2.0,5.0,6.0,6.0,8.0,w
9862,0.0,3.0,5.0,6.0,6.0,8.0,w
9863,0.0,4.0,5.0,6.0,6.0,8.0,w
9864,0.0,5.0,5.0,6.0,6.0,8.0,b
9865,0.0,6.0,5.0,6.0,6.0,8.0,d
9866,0.0,0.0,4.0,6.0,6.0,8.0,b
9867,0.0,1.0,4.0,6.0,6.0,8.0,w
9868,0.0,2.0,4.0,6.0,6.0,8.0,w
9869,0.0,3.0,4.0,6.0,6.0,8.0,w
9870,0.0,4.0,4.0,6.0,6.0,8.0,b
9871,0.0,5.0,4.0,6.0,6.0,8.0,d
9872,0.0,6.0,4.0,6.0,6.0,8.0,b
9873,0.0,0.0,3.0,6.0,6.0,8.0,d
9874,0.0,1.0,3.0,6.0,6.0,8.0,b
9875,0.0,2.0,3.0,6.0,6.0,8.0,w
9876,0.0,3.0,3.0,6.0,6.0,8.0,b
9877,0.0,4.0,3.0,6.0,6.0,8.0,d
9878,0.0,5.0,3.0,6.0,6.0,8.0,b
9879,0.0,6.0,3.0,6.0,6.0,8.0,d
9880,0.0,0.0,2.0,6.0,6.0,8.0,b
9881,0.0,1.0,2.0,6.0,6.0,8.0,d
9882,0.0,2.0,2.0,6.0,6.0,8.0,b
9883,0.0,3.0,2.0,6.0,6.0,8.0,d
9884,0.0,4.0,2.0,6.0,6.0,8.0,b
9885,0.0,5.0,2.0,6.0,6.0,8.0,d
9886,0.0,6.0,2.0,6.0,6.0,8.0,b
9887,0.0,0.0,1.0,6.0,6.0,8.0,b
9888,0.0,1.0,1.0,6.0,6.0,8.0,b
9889,0.0,2.0,1.0,6.0,6.0,8.0,d
9890,0.0,3.0,1.0,6.0,6.0,8.0,b
9891,0.0,4.0,1.0,6.0,6.0,8.0,d
9892,0.0,5.0,1.0,6.0,6.0,8.0,b
9893,0.0,6.0,1.0,6.0,6.0,8.0,b
9894,0.0,0.0,0.0,6.0,6.0,8.0,b
9895,0.0,1.0,0.0,6.0,6.0,8.0,b
9896,0.0,2.0,0.0,6.0,6.0,8.0,b
9897,0.0,4.0,0.0,6.0,6.0,8.0,b
9898,0.0,5.0,0.0,6.0,6.0,8.0,b
9899,0.0,6.0,0.0,6.0,6.0,8.0,b
9900,0.0,0.0,8.0,6.0,0.0,7.0,w
9901,0.0,1.0,8.0,6.0,0.0,7.0,w
9902,0.0,2.0,8.0,6.0,0.0,7.0,w
9903,0.0,4.0,8.0,6.0,0.0,7.0,w
9904,0.0,5.0,8.0,6.0,0.0,7.0,w
9905,0.0,6.0,8.0,6.0,0.0,7.0,w
9906,0.0,1.0,7.0,6.0,0.0,7.0,w
9907,0.0,2.0,7.0,6.0,0.0,7.0,w
9908,0.0,3.0,7.0,6.0,0.0,7.0,w
9909,0.0,4.0,7.0,6.0,0.0,7.0,w
9910,0.0,5.0,7.0,6.0,0.0,7.0,w
9911,0.0,6.0,7.0,6.0,0.0,7.0,w
9912,0.0,0.0,6.0,6.0,0.0,7.0,d
9913,0.0,1.0,6.0,6.0,0.0,7.0,b
9914,0.0,2.0,6.0,6.0,0.0,7.0,w
9915,0.0,3.0,6.0,6.0,0.0,7.0,w
9916,0.0,4.0,6.0,6.0,0.0,7.0,w
9917,0.0,5.0,6.0,6.0,0.0,7.0,w
9918,0.0,6.0,6.0,6.0,0.0,7.0,w
9919,0.0,0.0,5.0,6.0,0.0,7.0,b
9920,0.0,1.0,5.0,6.0,0.0,7.0,d
9921,0.0,2.0,5.0,6.0,0.0,7.0,b
9922,0.0,3.0,5.0,6.0,0.0,7.0,w
9923,0.0,4.0,5.0,6.0,0.0,7.0,w
9924,0.0,5.0,5.0,6.0,0.0,7.0,w
9925,0.0,6.0,5.0,6.0,0.0,7.0,b
9926,0.0,0.0,4.0,6.0,0.0,7.0,d
9927,0.0,1.0,4.0,6.0,0.0,7.0,b
9928,0.0,2.0,4.0,6.0,0.0,7.0,d
9929,0.0,3.0,4.0,6.0,0.0,7.0,b
9930,0.0,4.0,4.0,6.0,0.0,7.0,w
9931,0.0,5.0,4.0,6.0,0.0,7.0,b
9932,0.0,6.0,4.0,6.0,0.0,7.0,d
9933,0.0,0.0,3.0,6.0,0.0,7.0,b
9934,0.0,1.0,3.0,6.0,0.0,7.0,d
9935,0.0,2.0,3.0,6.0,0.0,7.0,b
9936,0.0,3.0,3.0,6.0,0.0,7.0,d
9937,0.0,4.0,3.0,6.0,0.0,7.0,b
9938,0.0,5.0,3.0,6.0,0.0,7.0,d
9939,0.0,6.0,3.0,6.0,0.0,7.0,b
9940,0.0,0.0,2.0,6.0,0.0,7.0,b
9941,0.0,1.0,2.0,6.0,0.0,7.0,b
9942,0.0,2.0,2.0,6.0,0.0,7.0,d
9943,0.0,3.0,2.0,6.0,0.0,7.0,b
9944,0.0,4.0,2.0,6.0,0.0,7.0,d
9945,0.0,5.0,2.0,6.0,0.0,7.0,b
9946,0.0,6.0,2.0,6.0,0.0,7.0,b
9947,0.0,0.0,1.0,6.0,0.0,7.0,b
9948,0.0,1.0,1.0,6.0,0.0,7.0,b
9949,0.0,2.0,1.0,6.0,0.0,7.0,b
9950,0.0,3.0,1.0,6.0,0.0,7.0,b
9951,0.0,4.0,1.0,6.0,0.0,7.0,b
9952,0.0,5.0,1.0,6.0,0.0,7.0,b
9953,0.0,6.0,1.0,6.0,0.0,7.0,b
9954,0.0,0.0,0.0,6.0,0.0,7.0,b
9955,0.0,1.0,0.0,6.0,0.0,7.0,b
9956,0.0,2.0,0.0,6.0,0.0,7.0,b
9957,0.0,4.0,0.0,6.0,0.0,7.0,b
9958,0.0,5.0,0.0,6.0,0.0,7.0,b
9959,0.0,6.0,0.0,6.0,0.0,7.0,b
9960,0.0,0.0,8.0,6.0,1.0,7.0,b
9961,0.0,1.0,8.0,6.0,1.0,7.0,w
9962,0.0,2.0,8.0,6.0,1.0,7.0,w
9963,0.0,4.0,8.0,6.0,1.0,7.0,w
9964,0.0,5.0,8.0,6.0,1.0,7.0,w
9965,0.0,6.0,8.0,6.0,1.0,7.0,w
9966,0.0,0.0,7.0,6.0,1.0,7.0,d
9967,0.0,2.0,7.0,6.0,1.0,7.0,w
9968,0.0,3.0,7.0,6.0,1.0,7.0,w
9969,0.0,4.0,7.0,6.0,1.0,7.0,w
9970,0.0,5.0,7.0,6.0,1.0,7.0,w
9971,0.0,6.0,7.0,6.0,1.0,7.0,w
9972,0.0,0.0,6.0,6.0,1.0,7.0,b
9973,0.0,1.0,6.0,6.0,1.0,7.0,d
9974,0.0,2.0,6.0,6.0,1.0,7.0,b
9975,0.0,3.0,6.0,6.0,1.0,7.0,w
9976,0.0,4.0,6.0,6.0,1.0,7.0,w
9977,0.0,5.0,6.0,6.0,1.0,7.0,w
9978,0.0,6.0,6.0,6.0,1.0,7.0,b
9979,0.0,0.0,5.0,6.0,1.0,7.0,d
9980,0.0,1.0,5.0,6.0,1.0,7.0,b
9981,0.0,2.0,5.0,6.0,1.0,7.0,d
9982,0.0,3.0,5.0,6.0,1.0,7.0,b
9983,0.0,4.0,5.0,6.0,1.0,7.0,w
9984,0.0,5.0,5.0,6.0,1.0,7.0,b
9985,0.0,6.0,5.0,6.0,1.0,7.0,d
9986,0.0,0.0,4.0,6.0,1.0,7.0,b
9987,0.0,1.0,4.0,6.0,1.0,7.0,d
9988,0.0,2.0,4.0,6.0,1.0,7.0,b
9989,0.0,3.0,4.0,6.0,1.0,7.0,d
9990,0.0,4.0,4.0,6.0,1.0,7.0,b
9991,0.0,5.0,4.0,6.0,1.0,7.0,d
9992,0.0,6.0,4.0,6.0,1.0,7.0,b
9993,0.0,0.0,3.0,6.0,1.0,7.0,d
9994,0.0,1.0,3.0,6.0,1.0,7.0,b
9995,0.0,2.0,3.0,6.0,1.0,7.0,d
9996,0.0,3.0,3.0,6.0,1.0,7.0,b
9997,0.0,4.0,3.0,6.0,1.0,7.0,d
9998,0.0,5.0,3.0,6.0,1.0,7.0,b
9999,0.0,6.0,3.0,6.0,1.0,7.0,b
10000,0.0,0.0,2.0,6.0,1.0,7.0,b
10001,0.0,1.0,2.0,6.0,1.0,7.0,d
10002,0.0,2.0,2.0,6.0,1.0,7.0,b
10003,0.0,3.0,2.0,6.0,1.0,7.0,d
10004,0.0,4.0,2.0,6.0,1.0,7.0,b
10005,0.0,5.0,2.0,6.0,1.0,7.0,b
10006,0.0,6.0,2.0,6.0,1.0,7.0,b
10007,0.0,0.0,1.0,6.0,1.0,7.0,b
10008,0.0,1.0,1.0,6.0,1.0,7.0,b
10009,0.0,2.0,1.0,6.0,1.0,7.0,b
10010,0.0,3.0,1.0,6.0,1.0,7.0,b
10011,0.0,4.0,1.0,6.0,1.0,7.0,b
10012,0.0,5.0,1.0,6.0,1.0,7.0,b
10013,0.0,6.0,1.0,6.0,1.0,7.0,b
10014,0.0,0.0,0.0,6.0,1.0,7.0,b
10015,0.0,1.0,0.0,6.0,1.0,7.0,b
10016,0.0,2.0,0.0,6.0,1.0,7.0,b
10017,0.0,4.0,0.0,6.0,1.0,7.0,b
10018,0.0,5.0,0.0,6.0,1.0,7.0,b
10019,0.0,6.0,0.0,6.0,1.0,7.0,b
10020,0.0,0.0,8.0,6.0,2.0,7.0,d
10021,0.0,1.0,8.0,6.0,2.0,7.0,b
10022,0.0,2.0,8.0,6.0,2.0,7.0,w
10023,0.0,4.0,8.0,6.0,2.0,7.0,w
10024,0.0,5.0,8.0,6.0,2.0,7.0,w
10025,0.0,6.0,8.0,6.0,2.0,7.0,w
10026,0.0,0.0,7.0,6.0,2.0,7.0,b
10027,0.0,1.0,7.0,6.0,2.0,7.0,d
10028,0.0,3.0,7.0,6.0,2.0,7.0,w
10029,0.0,4.0,7.0,6.0,2.0,7.0,w
10030,0.0,5.0,7.0,6.0,2.0,7.0,w
10031,0.0,6.0,7.0,6.0,2.0,7.0,b
10032,0.0,0.0,6.0,6.0,2.0,7.0,d
10033,0.0,1.0,6.0,6.0,2.0,7.0,b
10034,0.0,2.0,6.0,6.0,2.0,7.0,d
10035,0.0,3.0,6.0,6.0,2.0,7.0,b
10036,0.0,4.0,6.0,6.0,2.0,7.0,w
10037,0.0,5.0,6.0,6.0,2.0,7.0,b
10038,0.0,6.0,6.0,6.0,2.0,7.0,d
10039,0.0,0.0,5.0,6.0,2.0,7.0,b
10040,0.0,1.0,5.0,6.0,2.0,7.0,d
10041,0.0,2.0,5.0,6.0,2.0,7.0,b
10042,0.0,3.0,5.0,6.0,2.0,7.0,d
10043,0.0,4.0,5.0,6.0,2.0,7.0,b
10044,0.0,5.0,5.0,6.0,2.0,7.0,d
10045,0.0,6.0,5.0,6.0,2.0,7.0,b
10046,0.0,0.0,4.0,6.0,2.0,7.0,d
10047,0.0,1.0,4.0,6.0,2.0,7.0,b
10048,0.0,2.0,4.0,6.0,2.0,7.0,d
10049,0.0,3.0,4.0,6.0,2.0,7.0,b
10050,0.0,4.0,4.0,6.0,2.0,7.0,d
10051,0.0,5.0,4.0,6.0,2.0,7.0,b
10052,0.0,6.0,4.0,6.0,2.0,7.0,b
10053,0.0,0.0,3.0,6.0,2.0,7.0,b
10054,0.0,1.0,3.0,6.0,2.0,7.0,d
10055,0.0,2.0,3.0,6.0,2.0,7.0,b
10056,0.0,3.0,3.0,6.0,2.0,7.0,d
10057,0.0,4.0,3.0,6.0,2.0,7.0,b
10058,0.0,5.0,3.0,6.0,2.0,7.0,b
10059,0.0,6.0,3.0,6.0,2.0,7.0,b
10060,0.0,0.0,2.0,6.0,2.0,7.0,b
10061,0.0,1.0,2.0,6.0,2.0,7.0,b
10062,0.0,2.0,2.0,6.0,2.0,7.0,d
10063,0.0,3.0,2.0,6.0,2.0,7.0,b
10064,0.0,4.0,2.0,6.0,2.0,7.0,b
10065,0.0,5.0,2.0,6.0,2.0,7.0,b
10066,0.0,6.0,2.0,6.0,2.0,7.0,b
10067,0.0,0.0,1.0,6.0,2.0,7.0,b
10068,0.0,1.0,1.0,6.0,2.0,7.0,b
10069,0.0,2.0,1.0,6.0,2.0,7.0,b
10070,0.0,3.0,1.0,6.0,2.0,7.0,b
10071,0.0,4.0,1.0,6.0,2.0,7.0,b
10072,0.0,5.0,1.0,6.0,2.0,7.0,b
10073,0.0,6.0,1.0,6.0,2.0,7.0,b
10074,0.0,0.0,0.0,6.0,2.0,7.0,b
10075,0.0,1.0,0.0,6.0,2.0,7.0,b
10076,0.0,2.0,0.0,6.0,2.0,7.0,b
10077,0.0,4.0,0.0,6.0,2.0,7.0,b
10078,0.0,5.0,0.0,6.0,2.0,7.0,b
10079,0.0,6.0,0.0,6.0,2.0,7.0,b
10080,0.0,0.0,8.0,6.0,3.0,7.0,b
10081,0.0,1.0,8.0,6.0,3.0,7.0,w
10082,0.0,2.0,8.0,6.0,3.0,7.0,w
10083,0.0,4.0,8.0,6.0,3.0,7.0,w
10084,0.0,5.0,8.0,6.0,3.0,7.0,w
10085,0.0,6.0,8.0,6.0,3.0,7.0,b
10086,0.0,0.0,7.0,6.0,3.0,7.0,d
10087,0.0,1.0,7.0,6.0,3.0,7.0,b
10088,0.0,2.0,7.0,6.0,3.0,7.0,w
10089,0.0,4.0,7.0,6.0,3.0,7.0,w
10090,0.0,5.0,7.0,6.0,3.0,7.0,b
10091,0.0,6.0,7.0,6.0,3.0,7.0,d
10092,0.0,0.0,6.0,6.0,3.0,7.0,b
10093,0.0,1.0,6.0,6.0,3.0,7.0,d
10094,0.0,2.0,6.0,6.0,3.0,7.0,b
10095,0.0,3.0,6.0,6.0,3.0,7.0,d
10096,0.0,4.0,6.0,6.0,3.0,7.0,b
10097,0.0,5.0,6.0,6.0,3.0,7.0,d
10098,0.0,6.0,6.0,6.0,3.0,7.0,b
10099,0.0,0.0,5.0,6.0,3.0,7.0,d
10100,0.0,1.0,5.0,6.0,3.0,7.0,b
10101,0.0,2.0,5.0,6.0,3.0,7.0,d
10102,0.0,3.0,5.0,6.0,3.0,7.0,b
10103,0.0,4.0,5.0,6.0,3.0,7.0,d
10104,0.0,5.0,5.0,6.0,3.0,7.0,b
10105,0.0,6.0,5.0,6.0,3.0,7.0,d
10106,0.0,0.0,4.0,6.0,3.0,7.0,b
10107,0.0,1.0,4.0,6.0,3.0,7.0,d
10108,0.0,2.0,4.0,6.0,3.0,7.0,b
10109,0.0,3.0,4.0,6.0,3.0,7.0,d
10110,0.0,4.0,4.0,6.0,3.0,7.0,b
10111,0.0,5.0,4.0,6.0,3.0,7.0,d
10112,0.0,6.0,4.0,6.0,3.0,7.0,b
10113,0.0,0.0,3.0,6.0,3.0,7.0,b
10114,0.0,1.0,3.0,6.0,3.0,7.0,b
10115,0.0,2.0,3.0,6.0,3.0,7.0,d
10116,0.0,3.0,3.0,6.0,3.0,7.0,b
10117,0.0,4.0,3.0,6.0,3.0,7.0,d
10118,0.0,5.0,3.0,6.0,3.0,7.0,b
10119,0.0,6.0,3.0,6.0,3.0,7.0,b
10120,0.0,0.0,2.0,6.0,3.0,7.0,b
10121,0.0,1.0,2.0,6.0,3.0,7.0,b
10122,0.0,2.0,2.0,6.0,3.0,7.0,b
10123,0.0,3.0,2.0,6.0,3.0,7.0,b
10124,0.0,4.0,2.0,6.0,3.0,7.0,b
10125,0.0,5.0,2.0,6.0,3.0,7.0,b
10126,0.0,6.0,2.0,6.0,3.0,7.0,b
10127,0.0,0.0,1.0,6.0,3.0,7.0,b
10128,0.0,1.0,1.0,6.0,3.0,7.0,b
10129,0.0,2.0,1.0,6.0,3.0,7.0,b
10130,0.0,3.0,1.0,6.0,3.0,7.0,b
10131,0.0,4.0,1.0,6.0,3.0,7.0,b
10132,0.0,5.0,1.0,6.0,3.0,7.0,b
10133,0.0,6.0,1.0,6.0,3.0,7.0,b
10134,0.0,0.0,0.0,6.0,3.0,7.0,b
10135,0.0,1.0,0.0,6.0,3.0,7.0,b
10136,0.0,2.0,0.0,6.0,3.0,7.0,b
10137,0.0,4.0,0.0,6.0,3.0,7.0,b
10138,0.0,5.0,0.0,6.0,3.0,7.0,b
10139,0.0,6.0,0.0,6.0,3.0,7.0,b
10140,0.0,0.0,8.0,6.0,4.0,7.0,w
10141,0.0,1.0,8.0,6.0,4.0,7.0,w
10142,0.0,2.0,8.0,6.0,4.0,7.0,w
10143,0.0,4.0,8.0,6.0,4.0,7.0,w
10144,0.0,5.0,8.0,6.0,4.0,7.0,b
10145,0.0,6.0,8.0,6.0,4.0,7.0,d
10146,0.0,0.0,7.0,6.0,4.0,7.0,b
10147,0.0,1.0,7.0,6.0,4.0,7.0,w
10148,0.0,2.0,7.0,6.0,4.0,7.0,w
10149,0.0,3.0,7.0,6.0,4.0,7.0,w
10150,0.0,5.0,7.0,6.0,4.0,7.0,d
10151,0.0,6.0,7.0,6.0,4.0,7.0,b
10152,0.0,0.0,6.0,6.0,4.0,7.0,d
10153,0.0,1.0,6.0,6.0,4.0,7.0,b
10154,0.0,2.0,6.0,6.0,4.0,7.0,w
10155,0.0,3.0,6.0,6.0,4.0,7.0,b
